Speed,AngleToTrackAxis,TrackEdgeSensors0,TrackEdgeSensors1,TrackEdgeSensors2,TrackEdgeSensors3,TrackEdgeSensors4,TrackEdgeSensors5,TrackEdgeSensors6,TrackEdgeSensors7,TrackEdgeSensors8,TrackEdgeSensors9,TrackEdgeSensors10,TrackEdgeSensors11,TrackEdgeSensors12,TrackEdgeSensors13,TrackEdgeSensors14,TrackEdgeSensors15,TrackEdgeSensors16,TrackEdgeSensors17,TrackEdgeSensors18,FocusSensors0,FocusSensors1,FocusSensors2,FocusSensors3,FocusSensors4,Gear,OpponentSensors0,OpponentSensors1,OpponentSensors2,OpponentSensors3,OpponentSensors4,OpponentSensors5,OpponentSensors6,OpponentSensors7,OpponentSensors8,OpponentSensors9,OpponentSensors10,OpponentSensors11,OpponentSensors12,OpponentSensors13,OpponentSensors14,OpponentSensors15,OpponentSensors16,OpponentSensors17,OpponentSensors18,OpponentSensors19,OpponentSensors20,OpponentSensors21,OpponentSensors22,OpponentSensors23,OpponentSensors24,OpponentSensors25,OpponentSensors26,OpponentSensors27,OpponentSensors28,OpponentSensors29,OpponentSensors30,OpponentSensors31,OpponentSensors32,OpponentSensors33,OpponentSensors34,OpponentSensors35,RacePosition,LateralSpeed,LapTime,Damage,DistanceFromStartLine,DistanceRaced,FuelLevel,LastLapTime,RPM,TrackPosition,WheelSpinVelocity0,WheelSpinVelocity1,WheelSpinVelocity2,WheelSpinVelocity3,Z,Acceleration,Brake,Clutch,Gear,Steering,Focus
-0.0018107,0.00298518,9.97185,10.3319,13.05,17.4598,29.3968,38.9623,58.4145,118.456,200.0,200.0,200.0,200.0,113.418,76.5308,58.0824,34.77,26.0798,20.7182,20.0283,-1.0,-1.0,-1.0,-1.0,-1.0,0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1348,200.0,200.0,31.6281,19.9771,1,0.10676,-0.762,1.0,3974.12,0.0,93.9989,0.0,3084.25,0.335213,0.0,0.0,0.0,0.0,0.345104,1.0,0.0,0.6399999856948853,1,-0.04104641452431679,360
-0.0018107,0.00298518,9.97185,10.3319,13.05,17.4598,29.3968,38.9623,58.4145,118.456,200.0,200.0,200.0,200.0,113.418,76.5308,58.0824,34.77,26.0798,20.7182,20.0283,-1.0,-1.0,-1.0,-1.0,-1.0,0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1348,200.0,200.0,31.6281,19.9771,1,0.10676,-0.742,1.0,3974.12,0.0,93.9987,0.0,3368.7,0.335213,0.0,0.0,0.0,0.0,0.345104,1.0,0.0,0.6399999856948853,1,-0.04104641452431679,360
-0.0018107,0.00298518,9.97185,10.3319,13.05,17.4598,29.3968,38.9623,58.4145,118.456,200.0,200.0,200.0,200.0,113.418,76.5308,58.0824,34.77,26.0798,20.7182,20.0283,-1.0,-1.0,-1.0,-1.0,-1.0,0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1348,200.0,200.0,31.6281,19.9771,1,0.10676,-0.722,1.0,3974.12,0.0,93.9985,0.0,3672.92,0.335213,0.0,0.0,0.0,0.0,0.345104,1.0,0.0,0.6399999856948853,1,-0.04104641452431679,360
-0.0018107,0.00298518,9.97185,10.3319,13.05,17.4598,29.3968,38.9623,58.4145,118.456,200.0,200.0,200.0,200.0,113.418,76.5308,58.0824,34.77,26.0798,20.7182,20.0283,-1.0,-1.0,-1.0,-1.0,-1.0,0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1348,200.0,200.0,31.6281,19.9771,1,0.10676,-0.702,1.0,3974.12,0.0,93.9982,0.0,3998.1,0.335213,0.0,0.0,0.0,0.0,0.345104,1.0,0.0,0.6399999856948853,1,-0.04104641452431679,360
-0.0018107,0.00298518,9.97185,10.3319,13.05,17.4598,29.3968,38.9623,58.4145,118.456,200.0,200.0,200.0,200.0,113.418,76.5308,58.0824,34.77,26.0798,20.7182,20.0283,-1.0,-1.0,-1.0,-1.0,-1.0,0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1348,200.0,200.0,31.6281,19.9771,1,0.10676,-0.682,1.0,3974.12,0.0,93.9978,0.0,4345.29,0.335213,0.0,0.0,0.0,0.0,0.345104,1.0,0.0,0.6399999856948853,1,-0.04104641452431679,360
-0.0018107,0.00298518,9.97185,10.3319,13.05,17.4598,29.3968,38.9623,58.4145,118.456,200.0,200.0,200.0,200.0,113.418,76.5308,58.0824,34.77,26.0798,20.7182,20.0283,-1.0,-1.0,-1.0,-1.0,-1.0,0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1348,200.0,200.0,31.6281,19.9771,1,0.10676,-0.662,1.0,3974.12,0.0,93.9974,0.0,4712.09,0.335213,0.0,0.0,0.0,0.0,0.345104,1.0,0.0,0.6399999856948853,1,-0.04104641452431679,360
-0.0018107,0.00298518,9.97185,10.3319,13.05,17.4598,29.3968,38.9623,58.4145,118.456,200.0,200.0,200.0,200.0,113.418,76.5308,58.0824,34.77,26.0798,20.7182,20.0283,-1.0,-1.0,-1.0,-1.0,-1.0,0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1348,200.0,200.0,31.6281,19.9771,1,0.10676,-0.642,1.0,3974.12,0.0,93.997,0.0,5098.62,0.335213,0.0,0.0,0.0,0.0,0.345104,1.0,0.0,0.6399999856948853,1,-0.04104641452431679,360
-0.0018107,0.00298518,9.97185,10.3319,13.05,17.4598,29.3968,38.9623,58.4145,118.456,200.0,200.0,200.0,200.0,113.418,76.5308,58.0824,34.77,26.0798,20.7182,20.0283,-1.0,-1.0,-1.0,-1.0,-1.0,0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1348,200.0,200.0,31.6281,19.9771,1,0.10676,-0.622,1.0,3974.12,0.0,93.9965,0.0,5504.72,0.335213,0.0,0.0,0.0,0.0,0.345104,1.0,0.0,0.6399999856948853,1,-0.04104641452431679,360
-0.0018107,0.00298518,9.97185,10.3319,13.05,17.4598,29.3968,38.9623,58.4145,118.456,200.0,200.0,200.0,200.0,113.418,76.5308,58.0824,34.77,26.0798,20.7182,20.0283,-1.0,-1.0,-1.0,-1.0,-1.0,0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1348,200.0,200.0,31.6281,19.9771,1,0.10676,-0.602,1.0,3974.12,0.0,93.9959,0.0,5926.31,0.335213,0.0,0.0,0.0,0.0,0.345104,1.0,0.0,0.6399999856948853,1,-0.04104641452431679,360
-0.0018107,0.00298518,9.97185,10.3319,13.05,17.4598,29.3968,38.9623,58.4145,118.456,200.0,200.0,200.0,200.0,113.418,76.5308,58.0824,34.77,26.0798,20.7182,20.0283,-1.0,-1.0,-1.0,-1.0,-1.0,0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1348,200.0,200.0,31.6281,19.9771,1,0.10676,-0.582,1.0,3974.12,0.0,93.9953,0.0,6363.39,0.335213,0.0,0.0,0.0,0.0,0.345104,1.0,0.0,0.6399999856948853,1,-0.04104641452431679,360
-0.0018107,0.00298518,9.97185,10.3319,13.05,17.4598,29.3968,38.9623,58.4145,118.456,200.0,200.0,200.0,200.0,113.418,76.5308,58.0824,34.77,26.0798,20.7182,20.0283,-1.0,-1.0,-1.0,-1.0,-1.0,0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1348,200.0,200.0,31.6281,19.9771,1,0.10676,-0.562,1.0,3974.12,0.0,93.9946,0.0,6812.3,0.335213,0.0,0.0,0.0,0.0,0.345104,1.0,0.0,0.6399999856948853,1,-0.04104641452431679,360
-0.0018107,0.00298518,9.97185,10.3319,13.05,17.4598,29.3968,38.9623,58.4145,118.456,200.0,200.0,200.0,200.0,113.418,76.5308,58.0824,34.77,26.0798,20.7182,20.0283,-1.0,-1.0,-1.0,-1.0,-1.0,0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1348,200.0,200.0,31.6281,19.9771,1,0.10676,-0.542,1.0,3974.12,0.0,93.9938,0.0,7270.74,0.335213,0.0,0.0,0.0,0.0,0.345104,1.0,0.0,0.6399999856948853,1,-0.04104641452431679,360
-0.0018107,0.00298518,9.97185,10.3319,13.05,17.4598,29.3968,38.9623,58.4145,118.456,200.0,200.0,200.0,200.0,113.418,76.5308,58.0824,34.77,26.0798,20.7182,20.0283,-1.0,-1.0,-1.0,-1.0,-1.0,0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1348,200.0,200.0,31.6281,19.9771,1,0.10676,-0.522,1.0,3974.12,0.0,93.993,0.0,7738.29,0.335213,0.0,0.0,0.0,0.0,0.345104,1.0,0.0,0.6399999856948853,1,-0.04104641452431679,360
-0.0018107,0.00298518,9.97185,10.3319,13.05,17.4598,29.3968,38.9623,58.4145,118.456,200.0,200.0,200.0,200.0,113.418,76.5308,58.0824,34.77,26.0798,20.7182,20.0283,-1.0,-1.0,-1.0,-1.0,-1.0,0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1348,200.0,200.0,31.6281,19.9771,1,0.10676,-0.502,1.0,3974.12,0.0,93.9921,0.0,8213.97,0.335213,0.0,0.0,0.0,0.0,0.345104,1.0,0.0,0.6399999856948853,1,-0.04104641452431679,360
