Speed,AngleToTrackAxis,TrackEdgeSensors0,TrackEdgeSensors1,TrackEdgeSensors2,TrackEdgeSensors3,TrackEdgeSensors4,TrackEdgeSensors5,TrackEdgeSensors6,TrackEdgeSensors7,TrackEdgeSensors8,TrackEdgeSensors9,TrackEdgeSensors10,TrackEdgeSensors11,TrackEdgeSensors12,TrackEdgeSensors13,TrackEdgeSensors14,TrackEdgeSensors15,TrackEdgeSensors16,TrackEdgeSensors17,TrackEdgeSensors18,FocusSensors0,FocusSensors1,FocusSensors2,FocusSensors3,FocusSensors4,Gear,OpponentSensors0,OpponentSensors1,OpponentSensors2,OpponentSensors3,OpponentSensors4,OpponentSensors5,OpponentSensors6,OpponentSensors7,OpponentSensors8,OpponentSensors9,OpponentSensors10,OpponentSensors11,OpponentSensors12,OpponentSensors13,OpponentSensors14,OpponentSensors15,OpponentSensors16,OpponentSensors17,OpponentSensors18,OpponentSensors19,OpponentSensors20,OpponentSensors21,OpponentSensors22,OpponentSensors23,OpponentSensors24,OpponentSensors25,OpponentSensors26,OpponentSensors27,OpponentSensors28,OpponentSensors29,OpponentSensors30,OpponentSensors31,OpponentSensors32,OpponentSensors33,OpponentSensors34,OpponentSensors35,RacePosition,LateralSpeed,LapTime,Damage,DistanceFromStartLine,DistanceRaced,FuelLevel,LastLapTime,RPM,TrackPosition,WheelSpinVelocity0,WheelSpinVelocity1,WheelSpinVelocity2,WheelSpinVelocity3,Z,Acceleration,Brake,Clutch,Gear,Steering,Focus
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.762,0.0,1047.91,0.0,93.9989,0.0,3084.25,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.742,0.0,1047.91,0.0,93.9987,0.0,3368.7,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.722,0.0,1047.91,0.0,93.9985,0.0,3672.92,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.702,0.0,1047.91,0.0,93.9982,0.0,3998.1,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.682,0.0,1047.91,0.0,93.9978,0.0,4345.29,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.662,0.0,1047.91,0.0,93.9974,0.0,4712.09,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.642,0.0,1047.91,0.0,93.997,0.0,5098.62,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.622,0.0,1047.91,0.0,93.9965,0.0,5504.72,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.602,0.0,1047.91,0.0,93.9959,0.0,5926.31,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.582,0.0,1047.91,0.0,93.9953,0.0,6363.39,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.562,0.0,1047.91,0.0,93.9946,0.0,6812.3,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.542,0.0,1047.91,0.0,93.9938,0.0,7270.74,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.522,0.0,1047.91,0.0,93.993,0.0,7738.29,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.502,0.0,1047.91,0.0,93.9921,0.0,8213.97,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.482,0.0,1047.91,0.0,93.9911,0.0,8690.56,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.462,0.0,1047.91,0.0,93.9902,0.0,9139.95,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.442,0.0,1047.91,0.0,93.9892,0.0,9561.2,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.422,0.0,1047.91,0.0,93.9888,0.0,9583.95,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.402,0.0,1047.91,0.0,93.9883,0.0,9583.95,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.382,0.0,1047.91,0.0,93.9879,0.0,9583.95,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.362,0.0,1047.91,0.0,93.9874,0.0,9583.95,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
-0.0738479,-3.74015E-4,6.66695,6.90145,8.70036,11.6173,19.4729,25.7232,38.3122,76.1691,199.526,200.0,200.0,38.4066,19.2351,12.8959,9.7552,5.81409,4.35235,3.45097,3.33305,-1.0,-1.0,-1.0,-1.0,-1.0,0,30.2621,10.5312,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.8684,1,0.0103507,-0.322,0.0,1047.91,0.0,93.9865,0.0,9583.95,-0.333391,0.0,0.0,0.0,0.0,0.365453,1.0,0.0,0.6399999856948853,1,0.02550165355205536,360
